3/29/2015,"$1,101,503.69"
3/30/2015,"$1,813,915.64"
3/31/2015,"$2,058,444.60"
4/1/2015,"$1,918,895.87"
4/2/2015,"$1,572,937.75"
4/3/2015,"$1,520,978.08"
4/4/2015,"$1,093,391.40"
4/5/2015,"$1,055,161.52"
4/6/2015,"$1,887,346.88"
4/7/2015,"$1,808,353.41"
4/8/2015,"$1,769,190.29"
4/9/2015,"$1,597,046.76"
4/10/2015,"$1,391,969.71"
4/11/2015,"$999,002.36"
4/12/2015,"$1,168,571.05"
4/13/2015,"$2,137,124.68"
4/14/2015,"$2,869,966.42"
4/15/2015,"$2,215,914.84"
4/16/2015,"$1,752,463.33"
4/17/2015,"$1,486,553.69"
4/18/2015,"$975,554.01"
4/19/2015,"$1,232,086.14"
4/20/2015,"$1,727,986.60"
4/21/2015,"$1,712,240.65"
4/22/2015,"$1,602,507.90"
4/23/2015,"$1,642,258.01"
4/24/2015,"$1,415,891.36"
4/25/2015,"$1,276,058.36"
4/26/2015,"$1,330,699.59"
4/27/2015,"$2,385,746.44"
4/28/2015,"$1,886,259.71"
4/29/2015,"$1,902,354.07"
4/30/2015,"$1,731,414.71"
5/1/2015,"$1,594,101.22"
5/2/2015,"$991,899.07"
5/3/2015,"$1,198,786.24"
5/4/2015,"$2,209,460.99"
5/5/2015,"$2,868,776.82"
5/6/2015,"$2,221,571.62"
5/7/2015,"$1,660,072.09"
5/8/2015,"$1,647,242.28"
5/9/2015,"$998,358.25"
5/10/2015,"$1,134,092.38"
5/11/2015,"$2,303,206.65"
5/12/2015,"$2,000,660.03"
5/13/2015,"$1,920,904.46"
5/14/2015,"$1,722,039.27"
5/15/2015,"$1,858,946.14"
5/16/2015,"$1,257,376.65"
5/17/2015,"$1,545,718.42"
5/18/2015,"$2,259,568.30"
5/19/2015,"$2,186,850.02"
5/20/2015,"$2,092,604.44"
5/21/2015,"$2,071,496.48"
5/22/2015,"$2,006,660.01"
5/23/2015,"$1,284,140.16"
5/24/2015,"$1,250,311.38"
5/25/2015,"$1,843,725.41"
5/26/2015,"$2,443,075.18"
5/27/2015,"$2,413,327.14"
5/28/2015,"$2,205,526.70"
5/29/2015,"$2,080,961.77"
5/30/2015,"$1,417,228.29"
5/31/2015,"$1,514,533.22"
